,literacy_home,risk_factors,math_b,reading_b,math_conf_b,verbal_confidence,writing,sports,by_xcurr,homework,hedonics_b,hours_working_b,edu_confidence,math_1,math_status_1,f1_xcurr,hours_working_1,hedonics_1,math_conf_1,hs_ac_load,hs_gpa,ps_level,effort,testing,v_facility,m_facility,academic_p,iq_by_concientiousness,delinquency,wages_cont,graduated_Y,aspired_occ_b_-1,aspired_occ_b_1,aspired_occ_b_2,aspired_occ_b_3,aspired_occ_b_4,aspired_occ_b_5,aspired_occ_b_6,aspired_occ_b_7,aspired_occ_b_8,aspired_occ_b_9,aspired_occ_b_10,aspired_occ_b_11,aspired_occ_b_12,aspired_occ_b_13,aspired_occ_b_14,aspired_occ_b_15,aspired_occ_b_16,aspired_occ_b_17,aspired_occ_1_-1,aspired_occ_1_1,aspired_occ_1_2,aspired_occ_1_3,aspired_occ_1_4,aspired_occ_1_5,aspired_occ_1_6,aspired_occ_1_7,aspired_occ_1_8,aspired_occ_1_9,aspired_occ_1_10,aspired_occ_1_11,aspired_occ_1_12,aspired_occ_1_13,aspired_occ_1_14,aspired_occ_1_15,aspired_occ_1_16,aspired_occ_1_17
1872,2,1,44.93,52.51,0.36,-0.054799999999999995,-0.63,5,2,4,3,2,7,41.57,5,3,4,2,-0.35469999999999996,13,3,2.0,52.0,139.01,157.53,207.85,156,6211.46,5.6,1112080.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,3,1,59.88,54.85,0.095,0.331,0.3963,1,0,12,4,0,6,63.76,6,0,5,1,-0.51,26,5,2.0,312.0,178.49,219.4,382.56,1560,22874.480000000003,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,2,3,42.48,50.17,-1.621,-0.6409999999999999,0.06610000000000005,0,0,1,5,1,4,44.06,5,0,3,4,-1.5419999999999998,26,4,2.0,26.0,136.71,150.51,220.3,104,10011.87,27.0,410130.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1875,3,1,38.68,34.4,-0.381,-0.299,-1.087,2,3,5,4,0,4,39.34,4,4,1,3,0.7609999999999999,27,3,3.0,135.0,112.42,137.6,157.36,405,9438.720000000001,6.9,1405250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,1,1,62.56,60.77,1.7719999999999998,1.5959999999999999,0.807,0,1,8,6,0,4,67.26,6,1,0,5,-0.25,25,4,2.0,200.0,190.59000000000003,121.54,403.56000000000006,800,17328.3,7.0,3430620.0000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1877,3,0,52.13,58.55,-0.841,-0.11800000000000001,-0.13699999999999998,0,1,11,2,2,7,50.1,5,2,2,4,-0.004800000000000036,27,4,1.0,297.0,160.78,234.2,250.5,1188,18418.6,0.0,4019500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,3,0,43.12,40.19,-0.42,-0.9329999999999999,-0.057,1,1,2,3,1,6,47.42,6,1,4,1,0.281,32,4,1.0,64.0,130.73000000000002,160.76,284.52,256,15139.519999999999,5.0,5882850.000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1879,2,2,41.24,35.26,0.21719999999999998,0.5521,-1.6580000000000001,0,0,25,4,4,6,38.36,4,0,0,3,0.029600000000000015,30,1,3.0,750.0,114.86,105.78,153.44,750,14257.100000000002,2.0,2297200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1880,3,2,65.74,58.3,0.7809999999999999,1.081,1.756,1,0,8,4,0,6,58.5,4,1,7,3,1.27,24,3,2.0,207.3,182.54,233.2,234.0,785,13405.507000000001,14.0,4015880.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,2,0,67.83,62.74,1.085,-0.387,1.9509999999999998,2,2,13,4,1,7,62.8,6,2,3,1,1.5330000000000001,32,6,1.0,416.0,193.37,188.22,376.79999999999995,2496,25425.899999999998,0.0,10441980.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1882,2,2,53.45,57.32,0.13950000000000004,0.3056,-0.24600000000000002,0,0,8,3,0,7,49.37,5,1,6,1,0.266,26,5,2.0,208.0,160.14000000000001,171.96,246.85,1040,14239.54,4.1,2241960.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1883,3,1,66.3,51.89,0.6224000000000001,0.3064,0.32,1,0,6,4,0,8,66.87,6,3,3,1,0.774,26,6,1.0,156.0,185.06,207.56,401.22,936,19480.96,5.0,9993240.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1884,3,0,63.26,63.97,-0.867,-0.745,1.683,0,2,14,3,0,8,57.08,6,4,0,3,-0.755,26,5,1.0,364.0,184.31,255.88,342.48,1820,23934.4,7.2,8109640.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1885,2,3,52.45,52.14,0.121,0.331,1.001,0,0,23,3,0,8,61.35,6,2,1,3,1.286,26,6,1.0,598.0,165.94,156.42000000000002,368.1,3588,25701.48,18.0,6305720.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1886,3,0,60.12,57.69,1.047,-0.9329999999999999,0.24100000000000002,1,0,3,1,1,8,65.07,6,6,1,1,1.548,26,6,1.0,78.0,182.88,230.76,390.41999999999996,468,18014.219999999998,0.0,11887200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1887,1,2,46.75,53.13,1.085,1.335,-0.13699999999999998,1,0,4,1,4,7,46.41,6,1,4,2,-1.296,28,4,1.0,112.0,146.29,106.26,278.46,448,12311.039999999999,6.4,2048060.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1888,2,0,58.88,47.46,-0.63,-0.9329999999999999,0.5553,0,0,2,3,0,6,57.1,5,1,4,2,0.528,27,4,2.0,54.0,163.44,142.38,285.5,216,12408.52,3.4,7354800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,3,1,65.08,63.48,1.7719999999999998,0.331,1.756,3,0,8,2,1,7,64.12,6,3,0,2,1.564,29,6,1.0,232.0,192.68,253.92,384.72,1392,23629.68,4.0,8670600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,3,0,59.05,60.77,1.018,-0.672,0.247,2,1,10,3,0,6,58.79,6,1,4,3,-0.013000000000000001,26,4,1.0,260.0,178.60999999999999,243.08,352.74,1040,21449.52,2.9,6965789.999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1891,2,1,49.32,51.89,0.054899999999999984,0.2345,0.1766,0,0,7,4,1,6,43.15,6,1,4,4,-0.043900000000000015,29,4,2.0,203.0,144.36,159.679,258.9,812,15689.516,8.0,3175920.0000000005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1892,3,1,44.35,33.78,-0.63,-0.9329999999999999,-0.435,1,2,4,2,0,9,46.13,6,7,4,4,-0.3365,31,3,2.0,124.0,124.25999999999999,135.12,276.78000000000003,372,14416.500000000002,11.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,3,0,41.09,51.77,-0.32799999999999996,-0.046,-0.898,2,0,2,3,3,7,37.96,4,2,4,3,-0.231,32,4,1.0,64.0,130.82000000000002,207.08,151.84,256,12203.28,5.3,3270500.0000000005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,3,0,54.38,62.74,0.2867,-0.0648,-0.898,1,0,13,3,0,7,46.53,5,3,2,2,-0.013000000000000001,27,5,1.0,351.0,163.65,250.96,232.65,1755,19344.4,0.0,8182500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1895,3,0,54.22,65.7,0.121,1.4069999999999998,1.459,0,4,29,0,0,7,57.05,6,5,0,3,-0.215,27,5,1.0,783.0,176.97,262.8,342.29999999999995,3915,33885.59999999999,0.0,4424250.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,2,0,41.32,47.95,-0.867,-0.672,-0.703,1,1,3,8,0,4,37.52,4,1,5,2,-0.248,26,3,2.0,78.0,126.79000000000002,143.85000000000002,150.08,234,8523.970000000001,0.0,2282220.0000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,3,1,59.0,48.07,-1.1179999999999999,-0.475,-0.898,0,2,16,2,0,6,54.28,5,4,3,3,0.528,24,5,1.0,299.0,161.35,192.28,271.4,1638,19151.341999999997,2.2,7744800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,3,0,62.86,70.87,-0.63,0.14300000000000002,1.7619999999999998,2,2,21,3,0,7,62.5,6,3,0,2,-0.767,26,6,1.0,546.0,196.23000000000002,283.48,375.0,3276,30948.56,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,0,1,60.7,64.71,0.5710000000000001,0.331,1.0070000000000001,2,0,8,5,1,6,56.75,6,1,3,4,-0.04069999999999997,26,5,1.0,208.0,182.16,64.71,340.5,1040,13777.14,5.6,4371840.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,3,1,48.2,38.83,-1.1159999999999999,-0.9329999999999999,-0.5045999999999999,1,0,16,4,0,4,44.71,4,0,0,4,-0.7108999999999999,12,1,2.0,192.0,131.74,155.32,178.84,192,9356.48,4.0,3030020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,2,0,51.83,59.04,1.03,-0.37200000000000005,1.001,1,0,15,1,4,8,61.85,6,1,4,2,1.024,21,5,1.0,315.0,172.72,154.224,371.1,1575,14960.894999999999,0.0,518160.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1902,2,1,57.27,45.24,0.7809999999999999,0.331,-0.898,2,0,6,4,0,6,57.58,6,2,4,6,-0.755,29,3,1.0,174.0,160.09,135.72,345.48,522,16842.0,10.0,4642610.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,3,0,62.71,55.34,0.5710000000000001,0.039,0.544,2,2,14,1,0,8,61.02,6,4,3,2,0.992,26,5,1.0,200.4,179.07000000000002,221.36,366.12,918,14040.697999999999,0.0,895350.0000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1904,1,0,46.2,52.39,-0.14579999999999999,-0.0006000000000000061,-0.63,1,1,4,0,0,7,50.56,5,3,2,1,-0.259,25,4,1.0,100.0,149.15,104.78,252.8,400,10369.820000000002,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,3,0,65.82,62.25,0.694,0.15,0.4596,3,0,7,8,0,6,62.17,5,3,0,3,-0.493,27,6,1.0,189.0,190.24,249.0,310.85,1134,19034.9,0.0,11414400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,1,0,58.17,65.45,0.5708,0.32059999999999994,1.196,1,2,15,2,6,8,59.4,6,6,5,2,-0.264,24,4,1.0,360.0,183.02,130.9,356.4,1440,19004.699999999997,0.0,6954760.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,3,0,44.91,43.27,-0.381,-0.9329999999999999,-0.29369999999999996,1,1,8,4,0,4,40.22,5,1,4,4,-0.264,26,4,2.0,208.0,128.4,173.08,201.1,832,12722.12,5.6,3852000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1908,3,2,56.45,58.3,1.7719999999999998,1.1540000000000001,0.39089999999999997,0,0,8,8,0,4,51.08,5,0,5,6,-0.755,24,2,1.0,192.0,165.82999999999998,233.2,255.39999999999998,384,15635.199999999999,28.0,8125669.999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1909,3,0,49.29,49.8,0.22599999999999998,0.023899999999999977,-0.435,2,0,8,3,4,7,50.07,6,5,3,2,0.032,24,5,2.0,192.0,149.16,199.2,300.42,960,15987.84,3.6,3878160.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1910,3,3,31.78,39.08,-0.8690000000000001,1.5959999999999999,-0.06849999999999998,0,0,3,8,0,4,34.05,6,0,5,8,0.1544,25,2,2.0,75.0,104.91,156.32,204.29999999999998,150,10097.36,48.0,2308020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911,1,1,41.8,49.18,-0.381,-2.197,-0.348,0,1,5,1,0,4,37.91,4,3,6,4,-0.755,25,2,2.0,125.0,128.89,98.36,151.64,250,7500.0,3.8,3093359.9999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1912,2,3,62.97,57.32,1.5330000000000001,1.219,1.756,1,2,4,8,0,7,63.84,6,3,4,3,1.548,26,6,1.0,104.0,184.13,171.96,383.04,624,16650.0,33.0,13257360.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1913,3,0,52.37,54.97,-1.1059999999999999,1.05,0.349,1,4,9,1,0,7,51.87,4,5,5,3,0.3465,26,4,1.0,274.0,159.21,219.88,207.48,1187,17540.079,0.0,6368400.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1914,3,0,58.03,52.88,-0.63,-0.9329999999999999,1.9509999999999998,1,4,7,5,3,6,51.89,5,2,4,2,-1.296,27,5,2.0,189.0,162.8,211.52,259.45,945,16012.980000000001,0.0,4070000.0000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1915,2,0,49.99,50.23,0.8370999999999998,0.2713,0.4699,1,2,10,3,1,8,47.35,6,2,9,2,0.41080000000000005,26,4,2.0,205.2,147.57,188.17700000000002,284.1,960,17024.671,2.3,5902800.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,3,0,56.3,53.99,0.809,1.3419999999999999,0.052000000000000005,0,0,9,2,1,5,55.02,5,0,1,3,-0.755,20,4,2.0,180.0,165.31,215.96,275.1,720,14240.740000000002,0.0,5951160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,2,1,50.14,52.26,0.068,-0.11800000000000001,0.052000000000000005,0,4,9,7,0,7,49.99,6,3,0,4,-0.755,27,5,1.0,243.0,152.39000000000001,156.78,299.94,1215,16441.920000000002,11.0,4571700.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1918,1,1,39.38,43.14,-1.123,-0.941,-0.6,0,0,7,4,0,8,32.68,4,0,7,0,0.27,20,4,2.0,140.0,115.20000000000002,86.28,130.72,560,5859.0,4.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1919,3,0,62.56,68.04,0.5710000000000001,1.5959999999999999,1.464,0,4,20,2,0,8,64.4,6,4,0,1,0.528,26,6,1.0,478.9,195.00000000000003,272.16,386.40000000000003,2643,29348.296000000002,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1920,2,0,43.82,39.32,-0.63,-0.40299999999999997,0.26609999999999995,2,1,8,7,0,4,45.63,5,3,5,7,0.774,29,3,2.0,232.0,128.77,117.96000000000001,228.15,696,12806.07,0.0,6696040.000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,1,1,60.93,52.39,0.5485,0.4736000000000001,-0.514,1,0,1,1,3,7,47.28,5,0,6,2,-1.547,25,4,2.0,25.0,160.6,104.78,236.4,100,8870.68,3.0,3212000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1922,2,1,50.59,56.95,0.4383,0.29209999999999997,-1.087,1,1,8,4,1,7,49.36,6,2,3,3,-0.259,26,5,1.0,208.0,156.9,182.983,296.15999999999997,1040,16762.964,7.0,5177700.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1923,2,1,66.12,59.78,-0.63,0.5920000000000001,0.807,1,2,30,2,2,6,71.4,6,1,2,0,0.27,28,6,1.0,840.0,197.3,179.34,428.40000000000003,5040,35248.92,2.0,6510900.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,3,0,74.78,71.61,0.095,-0.68,1.0776,2,0,9,3,2,7,73.78,6,3,0,3,1.564,23,6,1.0,207.0,220.17,286.44,442.68,1242,23331.84,0.0,14311050.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1925,2,0,63.63,67.3,1.7719999999999998,1.5959999999999999,1.9509999999999998,0,1,18,3,2,6,62.38,6,4,1,3,1.5330000000000001,26,6,1.0,468.0,193.31,201.89999999999998,374.28000000000003,2808,25351.920000000002,0.0,4059510.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1926,3,3,37.45,37.85,0.3696,0.2825,0.19400000000000003,0,0,4,5,1,9,39.79,5,3,0,4,0.3072,29,4,2.0,116.0,115.09,151.4,198.95,464,11561.550000000001,27.0,5179050.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,2,0,48.67,46.47,0.44510000000000005,0.1353,1.9509999999999998,2,1,14,5,6,8,51.31,6,4,2,5,-0.013999999999999999,31,6,1.0,434.0,146.45,180.346,307.86,2604,19006.098000000005,3.7,6736699.999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1928,2,1,48.84,46.96,0.12300000000000001,0.07,0.057999999999999996,0,1,3,5,4,8,52.35,5,4,4,4,1.5330000000000001,26,6,1.0,78.0,148.15,140.88,261.75,468,11676.27,9.0,2222250.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1929,2,0,52.2,52.39,-0.867,-0.745,-0.435,1,3,4,0,2,6,52.48,5,5,0,1,-0.493,24,5,1.0,96.0,157.07,157.17000000000002,262.4,480,11747.96,0.0,3141400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1930,3,0,52.55,40.19,-0.63,-0.9329999999999999,0.515,1,0,4,7,0,7,50.91,6,1,5,3,-0.755,23,4,1.0,92.0,143.64999999999998,160.76,305.46,368,12587.939999999999,0.0,4022199.9999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1931,3,0,67.63,56.33,1.087,1.5959999999999999,0.8096,1,2,23,5,0,7,64.53,6,5,4,2,1.564,24,6,1.0,552.0,188.49,225.32,387.18,3312,28787.5,0.0,19791450.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1932,2,0,33.09,44.5,-0.024800000000000065,0.08739999999999995,-1.0,3,1,7,8,1,6,33.78,6,9,0,3,-0.23090000000000002,25,4,2.0,230.2,111.37,149.087,202.68,874,12578.981,0.0,278425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1933,2,0,55.31,52.28,0.41740000000000005,0.5876,-0.012800000000000034,2,1,11,4,2,7,56.46,6,2,6,3,0.41930000000000006,23,5,1.0,273.9,164.05,178.432,338.76,1305,19550.184999999998,4.1,8530600.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,1,1,41.06,46.72,0.5710000000000001,0.331,0.052000000000000005,0,0,9,4,0,6,42.94,5,1,6,3,-0.259,26,4,1.0,234.0,130.72,93.44,214.7,936,10784.9,7.0,3398720.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,3,1,51.22,55.34,1.7719999999999998,1.5959999999999999,0.052000000000000005,0,2,2,3,0,6,53.8,5,1,3,4,1.286,28,4,1.0,56.0,160.36,221.36,269.0,224,14710.800000000001,2.9,4490080.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,3,0,52.17,46.47,-0.63,-0.9329999999999999,0.052000000000000005,1,1,16,5,6,9,45.83,5,3,4,3,-0.51,26,4,2.0,416.0,144.47,185.88,229.14999999999998,1664,17431.26,0.0,7223500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1937,3,0,53.73,49.68,0.09250000000000001,0.41200000000000003,0.6448,1,3,20,1,1,6,52.12,6,2,3,5,-0.264,28,5,1.0,560.0,155.53,198.72,312.71999999999997,2800,24549.119999999995,0.0,3110600.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,3,0,64.15,66.93,-0.63,1.5959999999999999,1.001,0,0,15,1,1,6,58.21,5,1,4,2,-0.755,24,4,1.0,360.0,189.29000000000002,267.72,291.05,1440,21792.03,0.0,283935.00000000006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,2,0,41.41,49.68,-0.8959999999999999,-1.6669999999999998,0.052000000000000005,1,0,7,8,0,3,45.12,4,1,4,4,0.79,24,2,3.0,168.0,136.21,149.04,180.48,336,10215.119999999999,0.0,2860410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,2,1,46.81,37.97,-0.2987000000000001,-0.4307,-0.13699999999999998,2,0,3,6,0,6,46.26,6,0,9,8,-0.5845,20,4,1.0,60.0,131.04,113.91,277.56,240,9003.810000000001,8.2,3669120.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1941,3,0,45.47,48.81,0.322,0.078,-1.195,2,0,9,0,0,7,46.26,4,0,3,2,0.003,24,3,1.0,216.0,140.54,195.24,185.04,648,12549.24,3.0,4918900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,3,1,55.92,44.62,0.5710000000000001,-0.387,-1.847,2,0,15,3,6,6,52.71,6,2,2,2,0.789,24,4,1.0,360.0,153.25,178.48,316.26,1440,19294.86,5.0,5363750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,3,1,57.72,62.86,1.7719999999999998,1.5959999999999999,-0.703,1,0,1,4,0,8,46.19,6,0,0,0,-0.755,16,3,2.0,16.0,166.76999999999998,251.44,277.14,48,8985.859999999999,8.2,3668939.9999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
