,literacy_home,risk_factors,aspired_occ_b,math_b,reading_b,math_conf_b,verbal_confidence,writing,sports,by_xcurr,homework,hedonics_b,hours_working_b,edu_confidence,aspired_occ_1,math_1,math_status_1,hs_gpa,f1_xcurr,hours_working_1,hedonics_1,math_conf_1,hs_ac_load,ps_level,effort,testing,v_facility,m_facility,academic_p,iq_by_concientiousness,delinquency,wages_cont,graduated_Y
4526,,,-1.0,53.11,55.34,-0.63,-0.37200000000000005,-0.405,1.0,0.0,5.0,4.0,1.0,6.0,-1.0,41.03,5.0,0.0,5.0,8.0,0.244,26.0,2.0,2.0,7.0,149.48000000000002,,205.15,0.0,,,4484400.000000001,0.0
13698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,3.0,0.0,-1.0,52.62,51.28,-0.63,1.5959999999999999,1.756,4.0,1.0,16.0,1.0,0.0,7.0,10.0,51.21,5.0,4.0,3.0,1.0,-1.033,29.0,4.0,2.0,20.0,155.11,205.12,256.05,80.0,9223.4,-0.0,0.0,0.0
5437,2.0,1.0,-1.0,48.3,30.7,0.5710000000000001,0.331,,1.0,,3.0,,9.0,9.0,15.0,47.03,6.0,3.0,0.0,4.0,,14.0,2.0,2.0,5.0,126.03,92.1,282.18,15.0,1871.3999999999999,,0.0,1.0
13461,3.0,0.0,17.0,56.87,61.14,-0.18100000000000002,-0.9329999999999999,-0.41100000000000003,3.0,0.0,10.0,8.0,0.0,6.0,-1.0,54.8,5.0,1.0,1.0,8.0,-1.006,28.0,5.0,1.0,15.0,172.81,244.56,274.0,15.0,7778.4,0.0,8640500.0,1.0
15667,1.0,1.0,9.0,54.65,50.29,1.3219999999999998,0.7040000000000001,0.027999999999999997,2.0,0.0,15.0,0.0,1.0,6.0,-1.0,50.23,5.0,2.0,1.0,1.0,0.495,27.0,5.0,1.0,20.0,155.17,100.58,251.14999999999998,40.0,7034.599999999999,0.495,5430950.0,1.0
4524,1.0,2.0,-1.0,47.89,57.07,-0.63,-0.9329999999999999,0.247,2.0,1.0,2.0,3.0,0.0,7.0,-1.0,47.88,5.0,2.0,5.0,8.0,-0.755,28.0,2.0,2.0,4.0,152.84,114.14,239.4,8.0,1414.16,4.49,2445440.0,1.0
3048,3.0,1.0,7.0,64.61,64.71,1.7719999999999998,0.789,-0.41100000000000003,1.0,2.0,16.0,1.0,3.0,7.0,7.0,70.19,6.0,3.0,3.0,1.0,1.811,23.0,6.0,1.0,22.0,199.51,258.84,421.14,66.0,14959.560000000001,2.811,15960800.0,1.0
12393,2.0,2.0,10.0,43.13,33.04,1.7719999999999998,1.5959999999999999,-1.847,0.0,1.0,2.0,5.0,,9.0,-1.0,37.51,4.0,0.0,9.0,0.0,-0.755,,,1.0,,113.68,99.12,150.04,,,8.49,0.0,0.0
2023,3.0,0.0,9.0,45.9,52.88,0.5710000000000001,0.331,-0.703,0.0,2.0,5.0,2.0,3.0,6.0,9.0,49.91,5.0,2.0,3.0,3.0,-0.259,19.0,3.0,2.0,8.0,148.69,211.52,249.54999999999998,16.0,3688.56,0.0,4312010.0,0.0
11535,3.0,0.0,9.0,56.11,57.56,-0.43200000000000005,-0.418,-0.13699999999999998,1.0,0.0,10.0,5.0,3.0,7.0,6.0,57.29,6.0,5.0,4.0,5.0,,,,1.0,,170.96,230.24,343.74,,,,9402800.0,1.0
11211,1.0,1.0,10.0,41.96,43.64,-0.365,-0.149,-0.41100000000000003,2.0,1.0,15.0,,0.0,6.0,9.0,41.79,5.0,5.0,2.0,5.0,,23.0,4.0,2.0,19.0,127.38999999999999,87.28,208.95,95.0,5628.370000000001,,4331260.0,0.0
3971,3.0,4.0,10.0,45.51,42.65,-1.831,-0.664,-0.898,1.0,1.0,1.0,5.0,0.0,6.0,10.0,44.08,6.0,2.0,6.0,1.0,-1.547,22.0,2.0,1.0,3.0,132.24,170.6,264.48,6.0,1305.2400000000002,13.812000000000001,2909280.0,0.0
7023,3.0,1.0,9.0,63.21,53.0,0.36,0.331,1.001,5.0,0.0,5.0,2.0,1.0,6.0,9.0,63.61,6.0,0.0,4.0,1.0,1.5330000000000001,20.0,4.0,1.0,9.0,179.82,212.0,381.65999999999997,0.0,5342.94,3.5330000000000004,2877120.0,1.0
4161,3.0,0.0,9.0,61.14,58.06,,-0.11800000000000001,0.052000000000000005,0.0,1.0,11.0,2.0,2.0,7.0,14.0,57.9,6.0,2.0,1.0,3.0,,28.0,6.0,1.0,17.0,177.1,232.24,347.4,34.0,9853.88,,9740500.0,1.0
14737,2.0,,9.0,56.48,59.41,,,,0.0,1.0,21.0,0.0,0.0,7.0,14.0,51.42,6.0,2.0,6.0,3.0,-0.27,25.0,6.0,1.0,27.0,167.31,178.23,308.52,54.0,13142.25,,8365500.0,0.0
320,3.0,0.0,-1.0,56.11,57.32,,,-0.13699999999999998,1.0,0.0,12.0,4.0,8.0,6.0,9.0,54.05,5.0,3.0,6.0,1.0,-0.755,28.0,5.0,2.0,17.0,167.48000000000002,229.28,270.25,51.0,8492.01,0.0,6364240.000000001,1.0
4287,2.0,,-1.0,44.53,50.54,0.5710000000000001,0.331,-1.847,0.0,0.0,0.0,2.0,0.0,6.0,-1.0,45.18,5.0,0.0,0.0,1.0,,29.0,2.0,2.0,2.0,140.25,151.62,225.9,0.0,755.04,,0.0,0.0
7852,3.0,1.0,-1.0,67.14,68.78,1.7719999999999998,1.335,0.807,3.0,3.0,5.0,,0.0,7.0,-1.0,67.49,6.0,4.0,3.0,0.0,1.288,33.0,6.0,1.0,11.0,203.41000000000003,275.12,404.93999999999994,44.0,7480.66,,3051150.0000000005,1.0
15834,3.0,0.0,-1.0,55.34,59.04,1.02,0.14300000000000002,0.777,0.0,1.0,18.0,2.0,1.0,6.0,9.0,57.2,6.0,3.0,4.0,3.0,1.811,29.0,6.0,1.0,24.0,171.57999999999998,236.16,343.20000000000005,72.0,13904.64,0.0,20589599.999999996,1.0
15046,,1.0,,47.61,47.83,,,-0.898,,2.0,2.0,1.0,,6.0,-1.0,46.1,5.0,1.0,4.0,3.0,-0.755,26.0,4.0,2.0,6.0,141.54,,230.5,6.0,,0.245,2689260.0,0.0
704,3.0,,9.0,69.51,67.79,1.7719999999999998,1.5959999999999999,1.001,3.0,3.0,16.0,5.0,0.0,8.0,16.0,65.05,6.0,6.0,2.0,3.0,1.811,27.0,6.0,1.0,22.0,202.35000000000002,271.16,390.29999999999995,132.0,14552.12,,21246750.000000004,1.0
565,3.0,0.0,10.0,63.88,55.71,0.836,0.331,1.27,2.0,1.0,5.0,5.0,0.0,6.0,9.0,59.98,6.0,2.0,3.0,3.0,,26.0,4.0,1.0,9.0,179.57,222.84,359.88,18.0,5244.4800000000005,,897850.0,1.0
10354,3.0,0.0,16.0,52.58,42.41,,,-0.898,1.0,0.0,11.0,6.0,4.0,9.0,16.0,53.71,5.0,0.0,5.0,7.0,0.483,29.0,4.0,1.0,15.0,148.7,169.64,268.55,0.0,6572.85,0.0,3717499.9999999995,0.0
14534,3.0,0.0,-1.0,49.16,38.59,1.7719999999999998,1.5959999999999999,-0.435,0.0,0.0,6.0,6.0,0.0,7.0,12.0,46.71,5.0,0.0,,5.0,-0.755,24.0,2.0,2.0,8.0,134.46,154.36,233.55,0.0,3103.28,0.0,1882440.0,0.0
14521,2.0,0.0,10.0,52.52,55.71,0.597,1.146,1.001,3.0,0.0,5.0,5.0,0.0,7.0,9.0,52.71,6.0,3.0,3.0,2.0,1.564,24.0,3.0,1.0,8.0,160.94,167.13,316.26,24.0,3867.12,0.0,3218800.0,0.0
6571,2.0,2.0,16.0,51.17,60.64,-0.63,1.5959999999999999,0.7040000000000001,0.0,2.0,2.0,3.0,0.0,8.0,9.0,51.06,6.0,4.0,4.0,8.0,0.528,27.0,5.0,1.0,7.0,162.87,181.92000000000002,306.36,28.0,3417.96,7.056,3257400.0,1.0
140,0.0,3.0,10.0,47.7,39.2,-0.63,-0.9329999999999999,,0.0,3.0,3.0,3.0,,7.0,9.0,49.59,6.0,0.0,0.0,5.0,-0.755,,,2.0,,136.49,39.2,297.54,,,6.735,4094700.0000000005,0.0
1173,3.0,2.0,7.0,59.36,54.36,-0.63,0.331,1.001,2.0,0.0,2.0,3.0,0.0,8.0,7.0,66.17,5.0,2.0,0.0,2.0,-0.013000000000000001,31.0,4.0,1.0,6.0,179.89,217.44,330.85,12.0,3289.74,5.974,0.0,0.0
3992,3.0,,9.0,59.12,58.06,0.36,1.5959999999999999,,5.0,0.0,23.0,2.0,0.0,6.0,9.0,53.2,5.0,1.0,0.0,2.0,-0.264,20.0,5.0,2.0,28.0,170.38,232.24,266.0,28.0,13950.720000000001,,4259500.0,1.0
13619,2.0,1.0,,60.64,57.32,,,1.27,,0.0,5.0,,,6.0,-1.0,67.05,6.0,2.0,5.0,1.0,1.811,24.0,5.0,1.0,10.0,185.01,171.96,402.29999999999995,20.0,5742.6,,5180280.0,1.0
15089,1.0,1.0,10.0,41.1,50.05,-0.142,-0.37200000000000005,-0.898,2.0,3.0,9.0,1.0,0.0,6.0,10.0,41.04,5.0,3.0,0.0,2.0,,31.0,5.0,1.0,14.0,132.19,100.1,205.2,42.0,4274.199999999999,,3701320.0,1.0
15423,,1.0,9.0,59.26,49.68,0.5710000000000001,-0.11800000000000001,,1.0,5.0,24.0,1.0,0.0,6.0,-1.0,51.49,6.0,4.0,1.0,2.0,1.3019999999999998,28.0,6.0,1.0,30.0,160.43,,308.94,120.0,,2.3019999999999996,4812900.0,0.0
7371,0.0,1.0,-1.0,50.17,48.69,-0.392,-0.745,0.247,0.0,0.0,,6.0,0.0,8.0,10.0,50.55,6.0,0.0,3.0,4.0,-0.755,21.0,5.0,1.0,,149.41,48.69,303.29999999999995,,,5.245,1494100.0,1.0
8434,2.0,1.0,-1.0,47.56,55.96,0.7809999999999999,1.5959999999999999,0.052000000000000005,1.0,0.0,6.0,,0.0,4.0,-1.0,45.5,4.0,5.0,4.0,1.0,,25.0,4.0,2.0,10.0,149.02,167.88,182.0,50.0,3498.8,,2980400.0,0.0
7074,2.0,0.0,-1.0,54.62,62.61,0.305,0.601,0.24100000000000002,1.0,3.0,4.0,3.0,1.0,7.0,-1.0,55.47,5.0,5.0,5.0,3.0,0.526,29.0,6.0,2.0,10.0,172.7,187.82999999999998,277.35,50.0,4651.8,0.0,5008300.0,1.0
11874,,,9.0,47.28,34.27,,,,1.0,0.0,22.0,5.0,0.0,5.0,15.0,47.83,5.0,0.0,5.0,,-0.264,29.0,3.0,2.0,25.0,129.38,,239.14999999999998,0.0,,,2975740.0,0.0
2926,,,,50.23,50.1,,,,,,,,,8.0,,46.97,6.0,2.0,0.0,3.0,,26.0,4.0,1.0,,147.3,,281.82,,,,2946000.0,0.0
6671,0.0,,-1.0,31.6,46.23,,,-0.14300000000000002,0.0,0.0,4.0,3.0,0.0,4.0,16.0,43.0,4.0,0.0,0.0,4.0,-1.033,24.0,2.0,2.0,6.0,120.83,46.23,172.0,0.0,1309.3799999999999,,4833200.0,1.0
289,,1.0,-1.0,58.32,48.57,,,-1.093,3.0,3.0,3.0,4.0,0.0,6.0,7.0,47.99,5.0,3.0,5.0,5.0,1.297,28.0,4.0,1.0,7.0,154.88,,239.95000000000002,21.0,,5.297,8518400.0,1.0
3849,2.0,1.0,10.0,45.96,49.92,-0.365,-0.41,0.052000000000000005,3.0,0.0,4.0,,2.0,6.0,9.0,51.85,5.0,0.0,4.0,3.0,0.777,24.0,3.0,1.0,7.0,147.73,149.76,259.25,0.0,2863.0699999999997,,2659140.0,0.0
13980,3.0,1.0,10.0,54.77,61.14,0.82,1.5959999999999999,1.001,2.0,3.0,4.0,4.0,4.0,8.0,10.0,54.85,6.0,3.0,3.0,2.0,0.528,25.0,6.0,1.0,10.0,170.76,244.56,329.1,30.0,5736.6,4.5280000000000005,5635080.0,1.0
3573,3.0,0.0,9.0,52.54,60.03,-1.5659999999999998,1.5959999999999999,1.001,1.0,3.0,,3.0,2.0,6.0,14.0,53.52,6.0,4.0,1.0,2.0,-1.29,28.0,5.0,1.0,,166.09,240.12,321.12,,,0.0,2989620.0,1.0
15435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13910,,2.0,,38.38,55.34,,,,2.0,1.0,11.0,,,9.0,-1.0,32.49,5.0,1.0,2.0,2.0,,23.0,2.0,2.0,13.0,126.21000000000001,,162.45000000000002,13.0,,,2145570.0,1.0
9907,3.0,0.0,9.0,54.75,46.23,1.284,-0.222,0.247,1.0,3.0,5.0,,5.0,7.0,14.0,57.85,5.0,5.0,1.0,2.0,1.5330000000000001,26.0,6.0,2.0,11.0,158.82999999999998,184.92,289.25,55.0,5215.87,,6035539.999999999,1.0
2839,2.0,0.0,10.0,51.77,56.33,-0.63,0.331,,1.0,1.0,6.0,,0.0,6.0,-1.0,46.1,5.0,5.0,3.0,,-0.755,30.0,6.0,2.0,12.0,154.2,168.99,230.5,60.0,4793.88,,1696199.9999999998,0.0
2861,1.0,2.0,17.0,47.81,58.43,-0.63,-0.9329999999999999,-0.13699999999999998,1.0,2.0,16.0,5.0,0.0,6.0,-1.0,46.7,4.0,2.0,1.0,4.0,0.23800000000000002,29.0,5.0,2.0,21.0,152.94,116.86,186.8,42.0,6376.860000000001,10.476,0.0,0.0
11520,2.0,0.0,-1.0,56.78,50.17,,,-0.703,0.0,4.0,15.0,1.0,0.0,7.0,-1.0,60.2,6.0,5.0,1.0,1.0,0.265,25.0,5.0,1.0,20.0,167.15,150.51,361.20000000000005,100.0,10234.2,0.0,6017400.0,1.0
8239,3.0,,10.0,47.73,47.09,-0.63,-0.9329999999999999,,0.0,1.0,3.0,2.0,2.0,6.0,-1.0,50.35,6.0,4.0,2.0,1.0,-0.755,25.0,3.0,2.0,6.0,145.17,188.36,302.1,24.0,2942.76,,174203.99999999997,0.0
2222,,,,45.75,48.11,,,,,,,,,6.0,9.0,43.99,6.0,2.0,3.0,0.0,,25.0,6.0,1.0,,137.85,,263.94,,,,4824750.0,1.0
2591,2.0,1.0,14.0,38.34,54.85,-0.8690000000000001,-1.122,-0.898,0.0,1.0,,6.0,0.0,4.0,9.0,40.9,2.0,3.0,5.0,4.0,-1.28,27.0,2.0,1.0,,134.09,164.55,81.8,,,4.72,1340900.0,1.0
10583,3.0,,-1.0,52.52,49.55,-0.63,0.585,1.001,0.0,1.0,7.0,1.0,0.0,8.0,10.0,51.8,6.0,0.0,3.0,2.0,1.04,25.0,5.0,1.0,12.0,153.87,198.2,310.79999999999995,0.0,6107.999999999999,,6154800.0,1.0
3934,1.0,1.0,-1.0,55.33,58.43,,0.174,0.052000000000000005,2.0,0.0,,0.0,0.0,6.0,9.0,47.73,5.0,2.0,0.0,1.0,1.811,32.0,3.0,2.0,,161.48999999999998,116.86,238.64999999999998,,,1.811,0.0,0.0
11916,,3.0,,38.46,47.21,,,,3.0,0.0,5.0,5.0,,6.0,11.0,38.9,4.0,1.0,,4.0,-1.788,27.0,1.0,1.0,6.0,124.57,,155.6,6.0,,9.636,5231940.0,0.0
14914,3.0,0.0,10.0,59.39,61.38,1.7719999999999998,-0.149,,2.0,4.0,22.0,1.0,1.0,8.0,10.0,60.36,6.0,3.0,0.0,0.0,0.506,26.0,5.0,1.0,27.0,181.13,245.52,362.15999999999997,81.0,16407.359999999997,0.0,3622600.0,1.0
11391,3.0,,2.0,48.08,41.54,-0.63,-0.9329999999999999,-0.332,1.0,1.0,0.0,2.0,0.0,3.0,2.0,45.82,3.0,0.0,2.0,3.0,-0.504,6.0,0.0,2.0,0.0,135.44,166.16,137.46,0.0,0.0,,2302480.0,0.0
15898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14275,3.0,1.0,-1.0,52.12,64.71,-1.831,1.5959999999999999,,0.0,3.0,16.0,0.0,0.0,6.0,-1.0,61.4,6.0,1.0,3.0,2.0,0.779,28.0,5.0,2.0,21.0,178.23,258.84,368.4,21.0,13172.04,0.779,3564600.0,1.0
10539,3.0,0.0,-1.0,63.86,58.67,,,-1.6580000000000001,1.0,0.0,14.0,3.0,0.0,7.0,-1.0,59.79,6.0,1.0,0.0,3.0,0.035,18.0,2.0,1.0,16.0,182.32,234.68,358.74,16.0,9494.720000000001,0.0,1640880.0,0.0
5533,,,,57.61,60.97,,,,,,,,,6.0,-1.0,55.1,6.0,0.0,3.0,3.0,0.501,23.0,5.0,1.0,,173.68,,330.6,,,,8336640.0,1.0
15706,3.0,1.0,,58.39,59.41,,,-1.361,,2.0,15.0,,,9.0,-1.0,60.15,6.0,1.0,0.0,4.0,,24.0,3.0,1.0,18.0,177.95,237.64,360.9,18.0,10773.72,,1779500.0,1.0
8414,2.0,1.0,-1.0,46.58,53.0,-1.344,0.7809999999999999,,1.0,0.0,10.0,,0.0,6.0,10.0,47.13,5.0,2.0,0.0,4.0,-0.755,25.0,3.0,1.0,13.0,146.71,159.0,235.65,26.0,5130.45,,102697.0,0.0
5945,3.0,0.0,-1.0,45.34,36.74,0.066,0.159,-1.3840000000000001,0.0,0.0,17.0,3.0,0.0,6.0,10.0,48.86,5.0,1.0,4.0,2.0,0.25,30.0,3.0,2.0,20.0,130.94,146.96,244.3,20.0,7825.2,0.0,2749740.0,0.0
14188,2.0,1.0,10.0,49.11,56.08,-0.11599999999999999,-0.37200000000000005,-0.051,0.0,0.0,19.0,0.0,0.0,8.0,10.0,48.34,5.0,2.0,0.0,4.0,-1.033,25.0,5.0,1.0,24.0,153.53,168.24,241.70000000000002,48.0,9838.560000000001,-1.033,2149420.0,0.0
15869,3.0,1.0,10.0,52.84,62.12,0.121,0.331,0.515,3.0,2.0,9.0,1.0,2.0,7.0,-1.0,52.85,4.0,6.0,9.0,0.0,,,,2.0,,167.81,248.48,211.4,,,,4363060.0,0.0
2848,3.0,,10.0,49.14,53.74,-1.831,-1.659,-0.435,0.0,1.0,6.0,5.0,0.0,6.0,13.0,48.73,5.0,2.0,2.0,3.0,-1.5419999999999998,22.0,4.0,2.0,10.0,151.60999999999999,214.96,243.64999999999998,20.0,4586.1,,2274150.0,0.0
2911,3.0,,9.0,62.08,50.91,0.8079999999999999,0.877,,2.0,0.0,3.0,,0.0,6.0,9.0,60.19,6.0,2.0,5.0,6.0,-0.51,24.0,5.0,2.0,8.0,173.18,203.64,361.14,16.0,4518.24,,6927200.0,1.0
1242,3.0,2.0,9.0,50.93,49.92,-0.867,-0.925,0.24100000000000002,0.0,0.0,1.0,4.0,0.0,6.0,14.0,48.78,4.0,3.0,4.0,2.0,,26.0,2.0,2.0,3.0,149.63,199.68,195.12,9.0,1184.4,,2693340.0,0.0
3083,3.0,0.0,9.0,51.59,69.27,-0.11599999999999999,1.5959999999999999,-1.087,0.0,1.0,10.0,2.0,3.0,7.0,14.0,56.63,5.0,1.0,2.0,2.0,-0.264,23.0,4.0,1.0,14.0,177.49,277.08,283.15000000000003,14.0,7843.22,0.0,1242430.0,0.0
12478,3.0,2.0,9.0,58.61,52.51,1.534,-0.9329999999999999,-0.435,2.0,0.0,17.0,2.0,0.0,8.0,-1.0,55.62,6.0,1.0,0.0,3.0,1.041,24.0,4.0,1.0,21.0,166.74,210.04,333.71999999999997,21.0,11418.96,6.082,5335680.0,0.0
3280,2.0,1.0,,62.1,56.82,,,-0.898,1.0,0.0,12.0,2.0,0.0,7.0,9.0,52.53,6.0,6.0,3.0,1.0,1.811,22.0,4.0,1.0,16.0,171.45,170.46,315.18,96.0,7770.24,3.811,7715249.999999999,1.0
15516,2.0,0.0,10.0,55.4,56.33,1.285,1.335,,2.0,1.0,5.0,2.0,0.0,7.0,10.0,55.28,6.0,2.0,4.0,4.0,1.288,24.0,6.0,2.0,11.0,167.01,168.99,331.68,22.0,5507.37,0.0,8016480.0,1.0
4917,3.0,0.0,9.0,59.51,58.92,-0.381,0.14300000000000002,0.052000000000000005,3.0,2.0,9.0,5.0,0.0,6.0,9.0,58.88,6.0,6.0,4.0,4.0,-0.013000000000000001,30.0,5.0,1.0,14.0,177.31,235.68,353.28000000000003,84.0,8245.44,0.0,1595790.0,1.0
7063,1.0,1.0,-1.0,50.24,47.83,-0.63,-1.122,0.349,0.0,0.0,5.0,2.0,0.0,7.0,9.0,46.73,5.0,5.0,0.0,5.0,0.254,26.0,5.0,1.0,10.0,144.79999999999998,95.66,233.64999999999998,50.0,3293.0999999999995,2.254,0.0,0.0
907,1.0,0.0,-1.0,35.65,37.23,-0.355,-0.183,-0.14300000000000002,0.0,1.0,3.0,2.0,2.0,7.0,9.0,37.06,6.0,1.0,4.0,,0.013999999999999999,30.0,3.0,2.0,6.0,109.94,74.46,222.36,6.0,1780.92,0.0,32982.0,0.0
14658,3.0,,-1.0,55.98,57.19,-0.42,-0.68,0.807,1.0,0.0,23.0,1.0,0.0,6.0,-1.0,59.47,6.0,4.0,0.0,4.0,-0.755,,,1.0,,172.64,228.76,356.82,,,,8632000.0,1.0
9363,2.0,2.0,11.0,34.35,34.15,,,-0.332,2.0,0.0,4.0,4.0,0.0,4.0,16.0,40.12,5.0,1.0,0.0,7.0,-0.248,26.0,3.0,2.0,7.0,108.62,102.44999999999999,200.6,7.0,2121.3499999999995,7.504,2606880.0,1.0
5488,3.0,0.0,,46.68,51.4,,,-0.14300000000000002,,0.0,2.0,,,4.0,16.0,38.71,4.0,0.0,4.0,3.0,-1.788,29.0,3.0,2.0,5.0,136.79,205.6,154.84,0.0,1802.2,,4103699.9999999995,1.0
11825,2.0,0.0,9.0,59.79,57.93,-0.8690000000000001,0.07,-0.441,0.0,0.0,4.0,3.0,0.0,6.0,14.0,63.03,6.0,0.0,3.0,3.0,-0.51,24.0,3.0,1.0,7.0,180.75,173.79,378.18,0.0,3863.79,0.0,7049250.0,1.0
3545,2.0,0.0,10.0,63.3,59.41,0.5710000000000001,0.331,1.001,1.0,1.0,20.0,1.0,8.0,6.0,-1.0,67.59,6.0,2.0,1.0,1.0,,31.0,6.0,1.0,26.0,190.3,178.23,405.54,52.0,15178.02,,951500.0,1.0
2140,1.0,,-1.0,55.74,47.7,,,0.515,0.0,2.0,15.0,,2.0,7.0,9.0,50.65,6.0,1.0,4.0,2.0,-0.755,19.0,5.0,1.0,20.0,154.09,95.4,303.9,20.0,7985.999999999999,,0.0,0.0
1147,,,,61.85,57.59,,,,,,,,,4.0,2.0,57.58,6.0,1.0,2.0,8.0,1.315,25.0,2.0,2.0,,177.01999999999998,,345.48,,,,5310599.999999999,0.0
13391,,,9.0,44.54,31.44,,,0.052000000000000005,4.0,0.0,5.0,3.0,1.0,6.0,9.0,32.45,5.0,6.0,8.0,2.0,0.228,27.0,3.0,2.0,8.0,108.43,,162.25,48.0,,,2710750.0,1.0
16013,3.0,2.0,-1.0,56.28,59.9,-1.1059999999999999,-0.11800000000000001,-0.898,1.0,1.0,12.0,,0.0,8.0,14.0,50.98,5.0,1.0,3.0,3.0,0.03,24.0,3.0,1.0,15.0,167.16,239.6,254.89999999999998,15.0,7417.5,,4011840.0,0.0
14809,,,,61.0,58.71,,,,,,,,,7.0,-1.0,61.58,6.0,1.0,2.0,2.0,,25.0,5.0,1.0,,181.29000000000002,,369.48,,,,8158050.000000001,1.0
2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,1.0,1.0,10.0,54.73,51.89,-0.63,-1.391,1.9509999999999998,0.0,1.0,14.0,2.0,0.0,8.0,-1.0,57.87,6.0,6.0,0.0,3.0,-0.509,29.0,6.0,1.0,20.0,164.49,103.78,347.21999999999997,120.0,9020.0,1.491,0.0,1.0
3360,2.0,0.0,9.0,49.25,51.89,1.5330000000000001,0.893,-0.13699999999999998,3.0,0.0,13.0,4.0,1.0,7.0,9.0,48.28,5.0,2.0,1.0,3.0,-0.28600000000000003,27.0,4.0,1.0,17.0,149.42000000000002,155.67000000000002,241.4,34.0,6750.1900000000005,0.0,5976800.000000001,0.0
1912,1.0,1.0,10.0,22.32,33.29,1.7719999999999998,1.146,-1.3840000000000001,0.0,3.0,4.0,,,4.0,9.0,38.32,4.0,2.0,0.0,,-0.215,21.0,3.0,2.0,7.0,93.93,66.58,153.28,14.0,1539.02,,328755.0,1.0
10695,3.0,0.0,,50.59,58.92,,,1.7619999999999998,0.0,5.0,16.0,3.0,,5.0,10.0,52.3,6.0,4.0,6.0,1.0,,,,1.0,,161.81,235.68,313.79999999999995,,,,5663350.0,1.0
488,3.0,,9.0,41.22,45.36,0.5710000000000001,-0.9329999999999999,-0.63,0.0,0.0,2.0,4.0,3.0,7.0,16.0,38.12,2.0,3.0,3.0,4.0,0.544,26.0,4.0,2.0,6.0,124.69999999999999,181.44,76.24,18.0,1546.08,,1496399.9999999998,1.0
9222,0.0,1.0,9.0,35.02,41.3,0.873,1.219,,0.0,0.0,12.0,2.0,0.0,6.0,-1.0,41.38,3.0,0.0,2.0,2.0,,19.0,2.0,3.0,14.0,117.69999999999999,41.3,124.14000000000001,0.0,2316.16,,1647799.9999999998,1.0
8503,2.0,,-1.0,40.96,37.35,-0.565,-0.925,,1.0,0.0,29.0,,0.0,9.0,-1.0,45.15,5.0,0.0,0.0,5.0,-0.51,24.0,5.0,1.0,34.0,123.46000000000001,112.05000000000001,225.75,0.0,11485.2,,1234600.0,0.0
5705,3.0,0.0,10.0,54.43,63.6,0.095,-0.6409999999999999,1.756,2.0,2.0,22.0,,0.0,7.0,10.0,58.56,6.0,5.0,0.0,1.0,-0.755,27.0,6.0,1.0,28.0,176.59,254.4,351.36,140.0,16961.28,,4767930.0,1.0
13948,3.0,1.0,-1.0,54.36,51.4,-0.63,-0.9329999999999999,,0.0,1.0,10.0,4.0,,7.0,9.0,55.03,6.0,4.0,1.0,3.0,1.286,30.0,6.0,1.0,16.0,160.79,205.6,330.18,64.0,8572.48,5.286,803950.0,1.0
14176,,,,48.17,50.83,,,,,,,,,7.0,9.0,47.91,5.0,3.0,6.0,1.0,,29.0,4.0,1.0,,146.91,,239.54999999999998,,,,3672750.0,1.0
9036,3.0,1.0,,62.06,58.92,,,0.539,,2.0,15.0,,,8.0,10.0,56.73,6.0,2.0,0.0,1.0,0.773,22.0,6.0,1.0,21.0,177.71,235.68,340.38,42.0,12097.259999999998,,0.0,0.0
13705,3.0,0.0,9.0,59.06,58.3,0.597,-0.9329999999999999,1.9509999999999998,4.0,0.0,5.0,,3.0,6.0,14.0,58.42,6.0,2.0,3.0,0.0,0.244,24.0,6.0,1.0,11.0,175.78,233.2,350.52,22.0,6420.92,,5097620.0,1.0
6278,2.0,1.0,-1.0,69.02,52.02,-0.63,-2.197,-0.703,0.0,1.0,6.0,1.0,0.0,9.0,-1.0,69.48,6.0,2.0,0.0,1.0,1.811,25.0,5.0,1.0,11.0,190.51999999999998,156.06,416.88,22.0,6302.34,2.811,8763920.0,1.0
660,2.0,0.0,-1.0,47.33,50.29,,-0.9329999999999999,1.001,2.0,0.0,6.0,1.0,0.0,6.0,-1.0,54.02,5.0,2.0,3.0,2.0,-0.755,25.0,5.0,1.0,11.0,151.64000000000001,150.87,270.1,22.0,4630.67,0.0,1819680.0000000002,1.0
16034,3.0,1.0,-1.0,48.64,54.11,-0.28800000000000003,1.5959999999999999,0.052000000000000005,2.0,1.0,12.0,1.0,0.0,7.0,-1.0,44.28,4.0,2.0,2.0,1.0,-1.541,28.0,4.0,2.0,16.0,147.03,216.44,177.12,32.0,6296.96,-0.5409999999999999,6175260.0,0.0
13098,3.0,0.0,9.0,53.19,52.88,0.121,-0.9329999999999999,-0.898,1.0,1.0,14.0,3.0,0.0,6.0,6.0,50.1,5.0,2.0,0.0,2.0,-0.504,25.0,3.0,1.0,17.0,156.17,211.52,250.5,34.0,7854.34,0.0,3123399.9999999995,0.0
13037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
